CANCER_CrudePrev,ARTHRITIS_CrudePrev,STROKE_CrudePrev,CASTHMA_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,KIDNEY_CrudePrev,BPMED_CrudePrev,CSMOKING_CrudePrev,BPHIGH_CrudePrev,OBESITY_CrudePrev,HIGHCHOL_CrudePrev,male_over_65_pct,female_over_65_pct,county_code,risk_score_both_pc,risk_score_pc_1,risk_score_pc_2,risk_score_all,total_population,risk_score,stateabbr,rank_in_state
0.05968444006110834,0.2205070981126686,0.03236660195296633,0.09809634729642938,0.06686246414324477,0.05899496890864544,0.10863532626679323,0.03259079152634549,0.6791949647277382,0.1723921657948421,0.2885388102178541,0.26380316909709395,0.31058924916251046,0.11565941178095623,0.1450435999190609,06099,45.31585675443999,52.89729866005786,25.364607093267217,45.347247340210515,343445,45.31585675443999,CA,2
0.06184103160865596,0.2029029992458521,0.03137850660099101,0.09320357791519805,0.06422613707073818,0.05875340639254431,0.1012074152488526,0.03281231556693264,0.684022327997794,0.14870221854703206,0.2899549338877919,0.2898799166972019,0.31937398795645244,0.10305311720091187,0.13146994036745235,06107,43.93340687657853,51.05753156293705,25.190869157879263,43.64417686159398,135415,43.93340687657853,CA,5
0.05918832001648975,0.2078148639604681,0.025967322351821594,0.0889666224612885,0.05111661810879024,0.04974322384964577,0.09703178691646465,0.028699319517060187,0.6616364820044041,0.1319001582408164,0.28082412255635025,0.23307615783053307,0.3143227654270788,0.12725273087259034,0.15375113621488135,06111,41.02531408940631,44.401616421586944,31.906021887669738,39.342151174485565,624692,41.02531408940631,CA,11
0.05276063344856264,0.20803200433430122,0.023943925077858117,0.09824736206424595,0.049557474397488435,0.04366520793880979,0.07917572955278707,0.02536904642215435,0.6352034413691363,0.18281171064230903,0.23511685961655532,0.28309559679875207,0.3142580780290376,0.09126208261772926,0.11036288158637061,08001,34.78762353267552,40.23499312281959,20.61356570351663,36.01763184242973,345097,34.78762353267552,CO,6
0.05657168698739567,0.20860168690199118,0.021709753550171195,0.0890673144953701,0.04263541040874876,0.03876886723798229,0.07073879272370996,0.023452021736955004,0.6465799692835336,0.1518701545442599,0.24697094652051854,0.23722302335576062,0.2962379921610945,0.10449597069728772,0.12747013282894692,08005,33.86632138632007,36.045983209729776,28.0285856999281,33.030580128720615,695557,33.86632138632007,CO,7
0.05564651037195608,0.17294551651632126,0.01977393081322445,0.08884239196660224,0.039719067558974204,0.03701916476809384,0.05808257019910454,0.022376354875061767,0.625591064329022,0.13055188980229296,0.19932449959228,0.1670529693145299,0.2647409076075403,0.11781049193679055,0.147876755656093,08013,29.745196509026282,28.409650587105023,32.980159691306525,23.915354925156766,224446,29.745196509026282,CO,10
0.05377925075133556,0.17436978377679885,0.023701189635482695,0.09425405158173907,0.04225826584542936,0.040281457206327045,0.07055693752864323,0.02550556750171322,0.6361671177888297,0.1598345221251313,0.24086661839405282,0.21117018508719657,0.2751616508392432,0.10007769868400028,0.12671840757691868,08031,31.853407402606614,34.32707839612573,25.33590665341649,29.31348222764447,693417,31.853407402606614,CO,9
0.061,0.20300000000000004,0.019,0.092,0.04,0.035,0.055999999999999994,0.021,0.65,0.13699999999999998,0.226,0.21100000000000002,0.31,0.1416535018430753,0.18471849865951742,08035,36.150175053207036,35.03692885806009,38.6053190107012,34.089373859328084,7528,36.150175053207036,CO,4
0.06226639664518347,0.2185991669437427,0.02511637429813732,0.09951614119549763,0.05073546846041038,0.04727929121031993,0.07078457702070513,0.02641332306753473,0.6739755149010741,0.1661310651987725,0.25339124659183854,0.23099401720526114,0.3055629368393491,0.11714412262358148,0.148729521223532,08041,39.708890851124814,43.23016306062001,30.26528318165908,38.72105388851812,509903,39.708890851124814,CO,2
0.06327816342768375,0.21424610797625418,0.022968303734581735,0.09382262711153329,0.04626547855625865,0.04206306002138806,0.06540747655666519,0.024184410987948834,0.6782060584035958,0.15363487501451498,0.2414984027392867,0.2132763592285755,0.3111644117080119,0.13743495960967964,0.169331381747654,08059,39.509761796560966,40.6279119922492,36.18076755021977,37.8793401568773,538953,39.509761796560966,CO,3
0.057708334337287975,0.18575215082057547,0.021705081135175504,0.09271791818822488,0.04415132955014404,0.03968978095446533,0.057631481045701,0.023205348158234947,0.6247115776331369,0.1458734979378036,0.2244800259397296,0.2181963958824417,0.2635931459024201,0.13224197887578723,0.15403651517780906,08069,32.881549057668316,33.18702251867071,31.84040233042304,29.77941146191661,368077,32.881549057668316,CO,8
0.0645858341699858,0.26970263528122174,0.036431601504665526,0.09755557467902289,0.06719174961216173,0.06824302919494817,0.1179943072633458,0.036796337436488476,0.6981171906038837,0.19526032077287878,0.3138151243232375,0.3166825432923669,0.33695013020650455,0.15917474293793682,0.19792953034001523,08101,55.746111566235925,64.84647927686977,31.58445341162437,59.05873443781092,115090,55.746111566235925,CO,1
0.053848926650193266,0.19922799111084993,0.025588707629079704,0.09633964614582476,0.05080053472676878,0.04829386537187629,0.07786506577086356,0.02657373422052391,0.6325855081749916,0.1669481417298591,0.25998582544023896,0.3090867084368517,0.28835531929953984,0.1081332109244491,0.1261657552719721,08123,36.08085376051727,41.444468223908196,22.07630174529914,37.58333493155989,114134,36.08085376051727,CO,5
0.05439762241890039,0.19391284734882622,0.027462027311161038,0.0993718963153187,0.054940527641703894,0.047800010142254136,0.09024945940875083,0.02787239011979222,0.715281213350733,0.15680774210618215,0.27378750677165425,0.25894992195890915,0.2873554755724261,0.11327285468450424,0.14879959130273154,09001,39.783832896814985,45.09511300085238,25.78810845458323,40.99401113731443,448358,39.783832896814985,CT,3
0.0454903690272659,0.2067160431661479,0.032440535138698386,0.11381078837000144,0.06763457991005983,0.05496833490371968,0.11617254351123635,0.032995356218656166,0.7131150508175829,0.19192627426685738,0.3262102670806143,0.35662381403260557,0.3079125998492421,0.09682288511279659,0.13147002148960255,09003,44.00361175716431,56.00930718778917,12.851393895658639,51.33887560608847,196467,44.00361175716431,CT,2
0.0508130688660692,0.21606401951719556,0.0313100409013747,0.11838450937479109,0.06675249440609565,0.0527960390600023,0.10700432133755088,0.03239053692323172,0.732448233630637,0.1953512934211901,0.32345976209947613,0.35989578271316397,0.2961884520840745,0.09830297242380588,0.12806316334123352,09009,44.26807438193223,56.0377324876279,13.706915287375484,51.97111092846455,239201,44.26807438193223,CT,1
0.04869590104025978,0.17082788276658475,0.034774432456456374,0.10279839391105461,0.05476059511637532,0.04520615005792219,0.09463577765725507,0.029210518284664352,0.7183162785108758,0.16937685139532632,0.30042335333002645,0.26901187952673794,0.28550212779822837,0.1035033074986582,0.13349680519902338,11001,39.04762611202639,46.44019552826192,19.7866485882107,41.42973049079408,684438,39.04762611202639,DC,1
0.05525418534928762,0.23070518513683425,0.042761967229335604,0.12242790041303651,0.08193337883577653,0.060184916566636944,0.13703105728624707,0.03755521468104779,0.7301828723731993,0.2341516011634673,0.39804764242122775,0.4018620262703651,0.3193455656330456,0.10097948523238465,0.15020675030587222,10003,53.646645010566964,70.1904217265249,10.636733308300572,64.40813514463457,70904,53.646645010566964,DE,1
0.05290797154921888,0.17670889650805008,0.029113996533170965,0.09015703758089819,0.06537864787156056,0.055377429175881544,0.0819696963344116,0.02654610960105798,0.6010829665009526,0.17733843868244642,0.2741880783807281,0.29160304406461596,0.26374947581536884,0.10333099421294588,0.12973788604256709,12001,35.73588559176163,41.59067922908198,20.4944892370731,35.43812207257481,165786,35.73588559176163,FL,14
0.07435833159663782,0.2768375551959096,0.04088669978033492,0.08660693904409357,0.09828250269660259,0.07964621265770896,0.11677858827252303,0.03486238659381333,0.7513376630514098,0.20203884228260804,0.36295079988064366,0.3122039591458563,0.3536125244455427,0.19684784505242275,0.22063994909724283,12009,65.02096973947391,74.4169693245803,39.79685769439893,68.87000172571746,247309,65.02096973947391,FL,4
0.05967414276089999,0.21326897669220563,0.034081632367721146,0.08628138975117795,0.07384499058731685,0.0605418222909594,0.09982964831141064,0.03053655785280655,0.7158091475663332,0.16969563788453865,0.32241588361762386,0.2655858327584761,0.32153450792039423,0.12959011505983617,0.1508551000017482,12011,47.58427587593016,54.62605158419789,28.928600533564108,48.76317256237028,2035385,47.58427587593016,FL,11
0.061606181976658785,0.2368432488612398,0.03809056220010713,0.09621527358591621,0.08794577076016218,0.06555867223859811,0.11821000580724245,0.03239727742776733,0.7391973830439144,0.22256834973534118,0.34425999624404197,0.3360338863958899,0.31861139622510065,0.11704843157691447,0.1455051291349494,12031,52.33161504270456,64.2227867846205,21.191177226335416,58.36614374384192,884451,52.33161504270456,FL,10
0.08473650493989415,0.29340994877658527,0.044158728648946294,0.0858440365590833,0.10294280389965482,0.08840912998892188,0.12280745646414419,0.037570861642780916,0.7958675173291693,0.19711618556796343,0.37552909679543683,0.29255087123582685,0.37410095104202173,0.27831439328309804,0.282527829745698,12035,76.164906707476,84.03492855637818,54.44558083729542,79.38217988867449,90151,76.164906707476,FL,1
0.051830204021498474,0.22337435238365203,0.03151438955610313,0.0882407988842387,0.074342836536383,0.055863392356570736,0.09814466124163743,0.030391239023738126,0.7107470062615129,0.20599718453097277,0.336947807135551,0.32191259497624963,0.3226206389372712,0.10957985814152657,0.13857214762265588,12057,45.728824240997234,55.15562158620049,21.07344624469926,51.583442830234915,430281,45.728824240997234,FL,12
0.07209690854122287,0.2568212315054396,0.03546899366503173,0.08197900763851496,0.0901823873173194,0.07305651718088706,0.11054094945838508,0.03189130289677419,0.7607403730965985,0.1833439604478966,0.3393905550581528,0.28295269205872586,0.35626793943488827,0.242948137938985,0.24277488587197435,12071,63.74030736967149,69.54233292323092,47.6938296259106,66.8593012034735,190610,63.74030736967149,FL,6
0.037155475420251674,0.1590936896298323,0.023588896020573853,0.08950019937989688,0.059241241890070476,0.036523326548197385,0.06650746043264681,0.024314528673017026,0.6492059643255826,0.1780773263016495,0.2590102769795167,0.31416536019779723,0.25236482437251223,0.10574793197556667,0.12732043960216965,12073,30.050876227954724,35.16111518920803,16.892551077053824,33.85390279921667,245273,30.050876227954724,FL,15
0.055269599451593994,0.20834576136690394,0.04188355297521147,0.07841952092622785,0.07413530196281817,0.07940623962997784,0.15569258811997355,0.04076899261892623,0.7394460140407355,0.18804360480814672,0.33193542636938694,0.3332894774288641,0.3411728379563448,0.1461540650322645,0.19088172707882511,12086,56.826945433708744,67.9737574988865,27.42765933597636,60.26316605432246,953734,56.826945433708744,FL,8
0.05417971447100344,0.20266672813557013,0.03471878010352224,0.08828364491301276,0.07473538645652514,0.05813013684264262,0.10715927578751139,0.030647727528677584,0.679097422386628,0.18590705876075406,0.3078785949293261,0.3018751413223834,0.31196114158279814,0.09771341034965303,0.1258301765981588,12095,43.48343013145456,52.42431437196856,20.1383863394061,45.67893507327779,432584,43.48343013145456,FL,13
0.0656526044728938,0.23192984068328343,0.03314299323518227,0.08241019306126923,0.07577309656023667,0.061809955014608405,0.09867037759166045,0.03104554573264613,0.7431202088222788,0.17080098826597154,0.32629722167817987,0.2534870499143316,0.3306410534574746,0.2115697737974066,0.24084968533218976,12099,56.433572626095206,60.644503266053974,44.676177919047696,58.24359930478157,348916,56.433572626095206,FL,9
0.0816497956467255,0.28598062322937906,0.041308807760756426,0.08788738767449425,0.09630172007844268,0.08104976618679233,0.11330015013535805,0.03525106247114064,0.7671130071394521,0.19542311198782483,0.36666140980613277,0.29158735482827736,0.3535139915179367,0.19673899805081577,0.22254536969857447,12103,66.6541019732227,75.42305706312197,42.968956732768845,69.22698807554005,708522,66.6541019732227,FL,2
0.0712206201429708,0.2685189332087572,0.04398083191564101,0.09155067006662404,0.09947612634414033,0.08109874621556507,0.12712934155807462,0.03695254535221414,0.7556520680894293,0.21387496895928207,0.37996753773943437,0.3578494923380558,0.34744890452895894,0.18730993748112124,0.2124130797317429,12105,65.5065909024438,77.41734849081303,33.87451571177138,71.69108919001035,157227,65.5065909024438,FL,3
0.0724324572473117,0.2634331305831102,0.03991660458658474,0.08615461468507529,0.0942612613275649,0.07855025530845175,0.11275128553004972,0.03406236233041289,0.7340471696641788,0.205135577177987,0.34629865398339627,0.3160697243879818,0.3654472088517845,0.20743733657827707,0.22884174307562896,12111,64.1692282032198,72.78371321946148,40.96003102913034,67.89288500936962,203557,64.1692282032198,FL,5
0.06547058823529411,0.250262619081473,0.036500229042601924,0.08858923512747874,0.08929875256592451,0.07184676796291528,0.11859834989686854,0.03328246249353337,0.7218823529411765,0.2187493296788417,0.3407058823529412,0.3339616866674006,0.3572825489244703,0.1507061447368243,0.17589891608974695,12127,57.0875426431863,67.59217116886134,29.311733244414928,62.30592079421017,98321,57.0875426431863,FL,7
